entry_time,exit_time,ticker,direction,prediction,confidence,shares,entry_price,exit_price,stop_loss_price,take_profit_price,exit_reason,pnl,pnl_pct,capital_after,news_title,news_event,holding_minutes
2025-07-11 15:01:00+00:00,2025-07-11 16:00:00+00:00,ICP1V.HE,SHORT,DOWN,0.6584812162465589,42,11.680000305175781,11.699999809265137,11.913600311279296,11.21280029296875,MARKET_CLOSE,-0.8399791717529297,-0.1712286264281436,15000.839979171753,Incap Corporation's directed share issue without payment to implement reward payments under Performance Share Plan,shares_issue,59.0
2025-07-11 14:32:00+00:00,2025-07-11 16:00:00+00:00,TOBII.ST,LONG,UP,0.6075319700408723,78,5.815000057220459,5.945000171661377,5.69870005607605,6.047600059509278,MARKET_CLOSE,10.140008926391602,2.2355995384642764,15010.979988098145,Tobii secures homologation for in-cabin sensing platform - unlocking production with premium OEM,product_services_announcement,88.0
2025-07-11 14:18:01+00:00,2025-07-11 16:00:00+00:00,DATA.CO,SHORT,DOWN,0.6177692350281974,59,7.78000020980835,7.900000095367432,7.935600214004516,7.468800201416015,MARKET_CLOSE,-7.07999324798584,-1.542414939883891,15018.05998134613,Dataproces Group A/S: Transactions of senior executives and their closely related parties,changes_in_companys_own_shares,101.98333333333333
2025-07-11 14:16:00+00:00,2025-07-11 16:00:00+00:00,DATA.CO,SHORT,DOWN,0.6177692350281974,59,7.78000020980835,7.900000095367432,7.935600214004516,7.468800201416015,MARKET_CLOSE,-7.07999324798584,-1.542414939883891,15025.139974594116,Dataproces Group A/S: Transactions of senior executives and their closely related parties,changes_in_companys_own_shares,104.0
2025-07-11 14:03:00+00:00,2025-07-11 16:00:00+00:00,CL=F,LONG,UP,0.6595339669943816,7,67.66999816894531,68.72000122070312,66.31659820556641,70.37679809570312,MARKET_CLOSE,7.3500213623046875,1.5516522538339204,15032.48999595642,Obligasjonseiermøte avholdt / Notice from a written resolution,corporate_action,117.0
2025-07-11 14:01:00+00:00,2025-07-11 16:00:00+00:00,ML.PA,SHORT,DOWN,0.6460957840161942,14,32.41999816894531,32.150001525878906,33.06839813232422,31.1231982421875,MARKET_CLOSE,3.7799530029296875,0.8328089399000413,15028.710042953491,Michelin | Déclaration du nombre total des droits de vote et du nombre d'actions composant le capital social,changes_in_share_capital_and_votes,119.0
2025-07-11 14:01:00+00:00,2025-07-11 16:00:00+00:00,ML.PA,SHORT,DOWN,0.6165901755154168,14,32.41999816894531,32.150001525878906,33.06839813232422,31.1231982421875,MARKET_CLOSE,3.7799530029296875,0.8328089399000413,15024.930089950562,Michelin | Disclosure of the total number of voting rights and of the number of shares making up the Company’s capital,voting_rights,119.0
2025-07-11 13:13:00+00:00,2025-07-11 16:00:00+00:00,CL=F,LONG,UP,0.6888762212672297,7,67.37000274658203,68.72000122070312,66.02260269165039,70.06480285644531,MARKET_CLOSE,9.449989318847656,2.003856937930116,15034.38007926941,"Intensjonsavtaler for utvidelse av rammeverk for restrukturering og transaksjon, innkalling til obligasjonseiermøte",restructuring,167.0
2025-07-11 12:52:00+00:00,2025-07-11 16:00:00+00:00,CL=F,LONG,UP,0.6595409030352687,7,67.29000091552734,68.72000122070312,65.9442008972168,69.98160095214844,MARKET_CLOSE,10.010002136230469,2.1251304587897617,15044.39008140564,Ny rente,exchange_announcement,188.0
2025-07-11 12:38:00+00:00,2025-07-11 16:00:00+00:00,0IVM.IL,SHORT,DOWN,0.6027325682244249,2,195.42999267578125,195.42999267578125,199.33859252929688,187.61279296875,MARKET_CLOSE,0.0,0.0,15044.39008140564,Rentefastsettelse,bond_fixing,202.0
2025-07-11 12:37:00+00:00,2025-07-11 16:00:00+00:00,GRONG.OL,LONG,UP,0.6298032705376145,3,151.24000549316406,151.24000549316406,148.21520538330077,157.28960571289062,MARKET_CLOSE,0.0,0.0,15044.39008140564,Rentefastsettelse,bond_fixing,203.0
2025-07-11 12:37:00+00:00,2025-07-11 14:03:00-04:00,ORLA,LONG,UP,0.6046093621520596,41,10.859999656677246,11.294399642944336,10.6427996635437,11.294399642944336,TAKE_PROFIT,17.810399436950696,4.000000000000003,15062.20048084259,Rentefastsettelse,bond_fixing,326.0
2025-07-11 12:37:00+00:00,2025-07-11 16:00:00+00:00,GRONG.OL,LONG,UP,0.6298032705376145,3,151.24000549316406,151.24000549316406,148.21520538330077,157.28960571289062,MARKET_CLOSE,0.0,0.0,15062.20048084259,Rentefastsettelse,bond_fixing,203.0
